Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time (CST),Job Title
736bab0b3665050afd868cd146a7e9b5,Data Analyst w/ Hadoop & Teradata,2024-02-06T00:10:18Z,https://www.dice.com/job-detail/4d0c10a6-8af3-4b5b-90a5-4cb20ee5c487,"Charlotte, NC, USA",,Dexian Signature Consultants,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:15Z,2024-02-09T10:59:19Z,Data Analyst
20a5c1b461e9d23ed6562fe467c13d1d,Data Analyst,2024-02-02T20:25:27Z,https://www.dice.com/job-detail/70fb1151-cd92-46f2-be1b-bc15a00d5ed5,"Foster City, CA, USA",$49 - $59,"ATR International, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-02T20:25:27Z,2024-02-09T10:59:19Z,Data Analyst
9b2f88b8fe3b57cbb3c0dfbab156f2a8,Data Analyst IV,2024-02-06T19:08:07Z,https://www.dice.com/job-detail/4a56b078-fa5d-4c03-97bb-3b9dd8c2f3e5,"Stamford, CT, USA",USD60 - USD61,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:07:52Z,2024-02-09T10:59:19Z,Data Analyst
7c8aa8d3be2eda94f06d284529067672,Data Analyst,2024-02-02T22:08:25Z,https://www.dice.com/job-detail/d34894e7-82f6-4fad-945a-b6b4a83d8d93,"Columbia, MD, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:08:25Z,2024-02-09T10:59:19Z,Data Analyst
eae8495993b90a5d4c98202bbcdb5167,Data Analyst / Project Manager,2024-01-22T20:08:29Z,https://www.dice.com/job-detail/86acaf07-66bf-4568-9cf5-c36409e4265f,,,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:32Z,2024-02-09T10:59:19Z,Data Analyst
c8bd1dd1973b9bbfd41b4f1945a774e2,Data Analyst,2024-02-07T21:08:14Z,https://www.dice.com/job-detail/0c02fc4d-dfcb-40f9-95d4-7600e735dd41,"Cincinnati, OH, USA",$40 - $45,"Computer Enterprises, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-07T21:08:14Z,2024-02-09T10:59:19Z,Data Analyst
4ff66eb354f99957595239809a7db4d8,IT - Data Management - Data Analyst IV,2024-02-07T16:01:43Z,https://www.dice.com/job-detail/7c3d90a5-3114-47e2-b623-9afc29d86af0,"Houston, TX, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:02:49Z,2024-02-09T10:59:19Z,Data Analyst
cb0262a4febbf12ce9d40cacab2e3238,Data Analyst,2024-02-02T22:04:54Z,https://www.dice.com/job-detail/21233975-ed82-4f6d-aa56-6a5846d4ccff,"New Haven, CT, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:04:54Z,2024-02-09T10:59:19Z,Data Analyst
ce05c61180780084c44a1d8be6917237,Data Analyst,2024-02-02T22:13:31Z,https://www.dice.com/job-detail/08784818-5863-41d9-8849-b9323d88b88c,"Chapel Hill, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:13:31Z,2024-02-09T10:59:19Z,Data Analyst
11ba8f3a60ec55abbacc3ae6a170eba5,Data Analyst,2024-01-28T01:03:44Z,https://www.dice.com/job-detail/77dca910-780b-444d-8add-583644ca95ed,"Detroit, MI, USA",USD 35.63 - 41.25 per hour,Robert Half,Contract,FALSE,Hybrid/Onsite,2024-02-09T01:07:12Z,2024-02-09T10:59:19Z,Data Analyst
a1de0d2445ddbadab929070b4d03419f,Need Lead Data Analyst with Mongo DB/NoSQL Exp,2024-01-09T23:21:27Z,https://www.dice.com/job-detail/ff34d4f9-df47-4a38-ac8b-c5a9453d9c2e,"McLean, VA, USA",$60 - $70,"Svam International, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-07T23:37:16Z,2024-02-09T10:59:19Z,Data Analyst
478e06cafaba306b7729f370848dcee4,Sr. Data Analyst,2024-02-05T20:08:21Z,https://www.dice.com/job-detail/e4cddb19-b3eb-48dc-8e1b-a62b46f8ef03,"Cincinnati, OH, USA",Depends on Experience,Golden Resources. Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-05T20:08:21Z,2024-02-09T10:59:19Z,Data Analyst
8f655bd2ec4bcbe1240d222dd22b8c4b,Production Support Data Analyst SR-601793,2024-02-01T19:03:39Z,https://www.dice.com/job-detail/e18f184b-5efe-4316-b5c8-89de51794c88,"Harrison, NY, USA",BASED ON EXPERIENCE,iTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:04:25Z,2024-02-09T10:59:19Z,Data Analyst
78348a65893d057041e11a36046a7dd9,"Data Analyst - Richmond, VA Locals",2024-02-08T17:01:41Z,https://www.dice.com/job-detail/06b8fdd1-9153-4ee5-a81d-eb574fd01b09,"Richmond, VA, USA",Depends on Experience,ARK Infotech Spectrum,Contract,FALSE,Remote,2024-02-08T17:01:41Z,2024-02-09T10:59:19Z,Data Analyst
39c50cc4e84294510701d54698bc3af8,Data Analyst w/ Hadoop & Teradata,2024-02-06T00:10:18Z,https://www.dice.com/job-detail/789b6d88-6000-4582-ab5d-966f33841726,"New York, NY, USA",,Dexian Signature Consultants,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:15Z,2024-02-09T10:59:19Z,Data Analyst
09fe1e00e8b2df55ba8b53eaecc6097a,Data Analyst / Visualization,2024-02-07T20:08:36Z,https://www.dice.com/job-detail/805f83c3-bbc1-4e12-83c0-2c6dd44e119d,"London, England, United Kingdom",Depends on Experience,Syeta Inc,Contract,FALSE,Hybrid/Onsite,2024-02-07T20:08:36Z,2024-02-09T10:59:19Z,Data Analyst
65b35b937cdf594dffd7a9b96557e957,Data Analyst,2024-01-24T13:24:26Z,https://www.dice.com/job-detail/5708b15b-23a5-4666-af34-fac3f5d2bb73,"Westborough, MA, USA",Depends on Experience,Belcan Services Group LLC,Contract,FALSE,Hybrid/Onsite,2024-02-08T15:08:06Z,2024-02-09T10:59:19Z,Data Analyst
8467c7d02a482c057bc6603050c19009,Data Analyst,2024-01-22T19:12:26Z,https://www.dice.com/job-detail/e2d71f71-4b2d-4c37-8524-d1f337f07ca3,"Cleveland, OH, USA",$40 - $45,"DVI Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-24T14:15:52Z,2024-02-09T10:59:19Z,Data Analyst
aad9d9cec9a60eb8a0529a9518ee7c13,Data Analyst (Marketing),2024-02-05T21:10:06Z,https://www.dice.com/job-detail/808212c4-8e65-4721-aa35-e658e626c315,"Austin, TX, USA",Depends on Experience,Softsol Resources Inc,Contract,FALSE,Hybrid/Onsite,2024-02-05T21:10:06Z,2024-02-09T10:59:19Z,Data Analyst
8bc71ff23e35e445cd22a75ed42e3796,Principal Data Analyst/Data Modeler,2024-01-23T21:36:59Z,https://www.dice.com/job-detail/2025fd71-58ba-4d68-9d25-f9fbf2ab8730,"Durham, NC, USA",Market,Mastech Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T15:37:59Z,2024-02-09T10:59:19Z,Data Analyst
1d9f71229c4d10ec85d7576813bb9125,Marketing Data Analyst - Remote,2024-02-08T17:17:33Z,https://www.dice.com/job-detail/3bc11cf1-76fd-4434-9a20-562dbc6b39e3,,Depends on Experience,Technology Ventures,Contract,FALSE,Remote,2024-02-08T17:17:33Z,2024-02-09T10:59:19Z,Data Analyst
3d36a1c264e6d4b69fd43ab0db8fb936,SAP Data Analyst - Onsite,2024-02-07T17:54:37Z,https://www.dice.com/job-detail/aa64cca6-c87e-4af7-a049-163d3a768adf,"Houston, TX, USA",Depends on Experience,Niche IT Software Solutions LLC,Contract,FALSE,Hybrid/Onsite,2024-02-07T17:54:37Z,2024-02-09T10:59:19Z,Data Analyst
3a40ce505164b2ae0d4a40fd51279c68,Lead-Data Analyst-Workday (Finance/Accounting),2024-02-02T16:16:20Z,https://www.dice.com/job-detail/4f6c3e66-fd8a-4a3e-aefd-0d7a14894e51,"Illinois, USA",,Cloudious LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T10:00:51Z,2024-02-09T10:59:19Z,Data Analyst
022d1f202be274b49527b53c87fae6c7,Data Analyst,2024-02-02T22:10:56Z,https://www.dice.com/job-detail/30a91766-e42b-4c9c-84e6-e444a1fc1fb0,"Sugar Land, TX, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:10:56Z,2024-02-09T10:59:19Z,Data Analyst
6189400e75bd0d7ccb1113c8b582a517,Data Analyst/ GIS,2024-02-08T17:03:23Z,https://www.dice.com/job-detail/d83e73a8-18ab-4af9-84db-fee03b24e049,,Depends on Experience,Anveta Inc,Contract,FALSE,Remote,2024-02-08T17:03:23Z,2024-02-09T10:59:19Z,Data Analyst
18f4b42b3f378ae81fee8e31ba38e182,Data Analyst/Specialist (Local to Texas only),2024-01-25T16:53:35Z,https://www.dice.com/job-detail/dda471ae-be6a-496c-a6f1-75a962df21c3,"Austin, TX, USA",$50 - $60,"Esolvit, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T21:04:00Z,2024-02-09T10:59:19Z,Data Analyst
2a7c5a331ee3a21a8b8e733f48395064,Data Analyst-Finance and Tax,2024-02-04T04:15:23Z,https://www.dice.com/job-detail/0b1778cf-3058-418a-b569-7b49957b33af,"California, USA",,InfoTech Spectrum Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-08T19:45:52Z,2024-02-09T10:59:19Z,Data Analyst
29834a478a241d6b8077c29f86a67d38,Salesforce Data Analyst,2024-02-02T12:56:05Z,https://www.dice.com/job-detail/426b304e-50b7-4884-9293-56b1aa1808c3,"McLean, VA, USA",Depends on Experience,Radus Tek Services,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T12:56:05Z,2024-02-09T10:59:19Z,Data Analyst
a539f2f7b935cdc0632c9834e8be5478,Sr Data Analyst with Insurance Domain experience,2024-01-26T14:37:53Z,https://www.dice.com/job-detail/8786345f-8ed3-4af8-96f3-b8891be10dcf,"Erie, PA, USA",Depends on Experience,Derex Technologies Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:05:55Z,2024-02-09T10:59:19Z,Data Analyst
b8dedf2b22dcc3a7094b9b3b5b822949,Production Support Data Analyst,2024-01-31T13:43:51Z,https://www.dice.com/job-detail/7b12249d-50c2-4e68-9afb-c3aa252e6e8d,"Boston, MA, USA",$45 - $55,NR Consulting LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T13:43:51Z,2024-02-09T10:59:19Z,Data Analyst
d4680691ce6b214507a6a9f0bc5cb0da,Data Analyst,2024-01-17T15:31:00Z,https://www.dice.com/job-detail/53080e75-7666-4a67-aa64-f701151c313d,"Pittsburgh, PA, USA",Depends on Experience,"Softpath System, LLC.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T15:44:16Z,2024-02-09T10:59:19Z,Data Analyst
f37fae945daf62e6b1d533489294048a,Data Analyst JT4JY,2024-01-26T15:08:49Z,https://www.dice.com/job-detail/cfbb0204-f32b-47b3-b7c4-00443ed6d0c5,"Houston, TX, USA",BASED ON EXPERIENCE,iSphere,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:09:43Z,2024-02-09T10:59:19Z,Data Analyst
a49c59b9162e6356891810022c892fc0,Data Analyst?with expert-level Excel - Contract - W2 Only (no C2C) - Remote,2024-01-12T17:03:53Z,https://www.dice.com/job-detail/513c193c-df83-4ac8-b78b-99bb2e3db607,"Chattanooga, TN, USA",BASED ON EXPERIENCE,iTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:04:45Z,2024-02-09T10:59:19Z,Data Analyst
bba983085ef2de9f14bed13f635bb11d,Data Analyst,2024-02-07T16:01:44Z,https://www.dice.com/job-detail/4e5edd8e-f0f4-432a-acc7-07cd3c510c3b,"Richmond, VA, USA",BASED ON EXPERIENCE,Metasys Technologies,Contract,TRUE,Remote,2024-02-08T23:01:57Z,2024-02-09T10:59:19Z,Data Analyst
5c3c1aacc873ffa9da845675a708cad6,Data Analyst,2023-12-22T15:36:40Z,https://www.dice.com/job-detail/0beedd9f-4f75-44c8-8a59-80f6e657924e,"Pittsburgh, PA, USA",Market,Mastech Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T15:38:08Z,2024-02-09T10:59:19Z,Data Analyst
2bfa31303c901a0b7991e390a022e03d,PMO Data Analyst,2024-02-09T16:10:36Z,https://www.dice.com/job-detail/a303a8d1-7cdb-46a0-8082-238d69888ae9,"McLean, VA, USA",USD61 - USD66,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:10:36Z,2024-02-09T11:03:10Z,Data Analyst
f08facc007fd2bc505d5ef29d5abd1b6,Sr Data Analyst,2024-02-09T16:10:52Z,https://www.dice.com/job-detail/ef5be537-fbeb-4afa-84b7-ea2bf1820f87,"McLean, VA, USA",USD61 - USD66,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:10:52Z,2024-02-09T11:03:10Z,Data Analyst
e7fd2aa3ba717186f8155be5330f27ee,Sr. Data Analyst,2024-02-09T01:10:08Z,https://www.dice.com/job-detail/bc6f81cf-a99e-4bb4-8a6f-62933dc504b6,"Minneapolis, MN, USA",USD54 - USD68,Randstad Digital,Contract,FALSE,Remote,2024-02-09T16:10:27Z,2024-02-09T11:03:10Z,Data Analyst
f0386e11eca254069b457d9c5ac6525c,BI Data Analyst - Onsite,2024-02-09T00:24:34Z,https://www.dice.com/job-detail/941e6cba-d054-426d-aefc-5801ae58f274,"Los Angeles, CA, USA",Depends on Experience,Chabez Tech LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T15:48:17Z,2024-02-09T11:03:10Z,Data Analyst
32b0e622fac869d86b89fc3fd7e7977b,Senior Data Analyst,2024-02-09T16:57:31Z,https://www.dice.com/job-detail/6627fd03-8f64-45d8-87eb-2f639d483a62,"Boston, MA, USA",$70 - $75,Xoriant Corporation,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:57:31Z,2024-02-09T11:03:10Z,Data Analyst
a2af5d106e74b29b41b9a2778222676f,Data Analyst with Guidewire Experience,2024-02-09T15:06:11Z,https://www.dice.com/job-detail/b695cac5-0ba5-412f-96c3-df1277676b67,"Houston, TX, USA",Depends on Experience,ePeople Technologies Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-09T15:06:11Z,2024-02-09T11:03:10Z,Data Analyst
419531e629f418a05917ac2660f75fc7,DATA ANALYST,2024-02-08T21:46:10Z,https://www.dice.com/job-detail/74f493c8-40c0-44ab-9d97-7b8e2b326667,"Philadelphia, PA, USA",,INNOVIT USA INC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-09T11:01:40Z,2024-02-09T11:03:10Z,Data Analyst
04c91ba9cd65af23ee01692495b8d334,Data Analyst,2024-02-09T13:32:05Z,https://www.dice.com/job-detail/fbdb44a8-ac13-4d05-9bbd-b20bd141aa69,"Charlotte, NC, USA",$50.0000 - $55.0000,Collabera LLC,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:49:22Z,2024-02-09T11:03:10Z,Data Analyst
04a8899580a040e0b358e423d19369b8,Data Analyst (Production Support) || No OPT and CPT ||,2024-02-09T16:36:57Z,https://www.dice.com/job-detail/c1af6e3c-34f5-43bc-8606-f616cdfd61d9,"Boston, MA, USA",Depends on Experience,Shiro Technologies,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:36:57Z,2024-02-09T11:03:10Z,Data Analyst
1e0f1d33a1d1661d2fb2698f14aa76b9,Mid-level Data Analyst,2024-02-09T14:53:49Z,https://www.dice.com/job-detail/6bf736cd-099f-45df-ad77-7c946e3dcb07,"McLean, VA, USA",Depends on Experience,"eSolutionsFirst, LLC",Contract,FALSE,Hybrid/Onsite,2024-02-09T14:53:49Z,2024-02-09T11:03:10Z,Data Analyst
e86e7151eeb86c98fc237d67c1af1587,Data Analyst - Locals Only,2024-02-09T14:40:08Z,https://www.dice.com/job-detail/a3939fa3-be3e-4686-bfd2-878739fbf0a8,"Richmond, VA, USA",Depends on Experience,Swift Strategic Solutions Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T14:40:08Z,2024-02-09T11:03:10Z,Data Analyst
3c4a4fed27dd95060c2eef364c1a4a16,Business Data Analyst,2024-02-09T13:44:49Z,https://www.dice.com/job-detail/2483419d-a323-4d81-b38f-3dacbde42d14,"Philadelphia, PA, USA",Depends on Experience,HAN IT Staffing Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:54:07Z,2024-02-09T11:03:10Z,Data Analyst
170005c9cdde2dac2aba4e87dce5530a,Sr. Data Analyst,2024-02-09T15:14:25Z,https://www.dice.com/job-detail/3c49d3d6-9d41-46a8-8c4a-62d42546fcf7,,Depends on Experience,Emergere Technologies,Contract,FALSE,Remote,2024-02-09T15:14:25Z,2024-02-09T11:03:10Z,Data Analyst
cff7bb504716acbd89f1dce4a8e242a0,Data Analyst - 1st shift,2024-02-08T22:21:34Z,https://www.dice.com/job-detail/0a4993e9-0bb7-4fa1-87c0-ae2877480768,"Chicago, IL, USA",Depends on Experience,VIVA USA INC,Contract,FALSE,Hybrid/Onsite,2024-02-08T22:21:34Z,2024-02-09T11:03:10Z,Data Analyst
41afb997d170f3335894bb8dfa5b6812,"BI Data Analyst - Los Angeles, CA",2024-02-09T14:42:05Z,https://www.dice.com/job-detail/631e89d8-93bd-46a4-aff7-5f53932364b8,"Los Angeles, CA, USA",Depends on Experience,Chabez Tech LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T14:42:05Z,2024-02-09T11:03:10Z,Data Analyst
250feb33c534aead36b007bdb4bf0a77,Data Analyst,2024-02-08T21:09:36Z,https://www.dice.com/job-detail/8fa591ac-8ce8-49a6-83d5-e444e8db7d10,"Richmond, VA, USA",,Prospect Infosystem Inc,"Full-time, Part-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T15:18:40Z,2024-02-09T11:03:10Z,Data Analyst
ac6399054f3242f33b6963c7a6546e14,SAP Data Entry Analyst,2024-02-09T16:13:08Z,https://www.dice.com/job-detail/63f24d21-ddd2-4b1b-8a3d-e872eb3eb166,"Chicago, IL, USA",Depends on Experience,Planet Technology LLC,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:13:08Z,2024-02-09T11:03:10Z,Data Analyst
ff7088f52cc5c514d3cade5984e6815d,Senior Data Visualization Analyst,2024-02-08T22:10:37Z,https://www.dice.com/job-detail/d98c1588-7008-468a-a835-fffeb625032f,"Irvine, CA, USA",USD60 - USD80,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:10:06Z,2024-02-09T11:03:10Z,Data Analyst
a8b02b8d3e02b33794753bdda78ae7f9,Data Security Analyst,2024-02-09T01:04:05Z,https://www.dice.com/job-detail/93e5a9a5-695e-4b06-ae8a-d3b2531607cb,"Woodbridge Township, NJ, USA",USD 57.00 - 66.00 per hour,Robert Half,Contract,FALSE,Hybrid/Onsite,2024-02-09T01:04:05Z,2024-02-09T11:03:10Z,Data Analyst
9e9dd77a86b9e42fb3882b603ebfbf9d,Data Visualization Analyst - Remote Work,2024-02-09T15:37:00Z,https://www.dice.com/job-detail/c152b1ea-e5a7-47a8-a893-8b0b1ad710f2,,Depends on Experience,"RapidIT, Inc",Contract,FALSE,Remote,2024-02-09T15:37:00Z,2024-02-09T11:03:10Z,Data Analyst
67f366f81afa3fef9ce5c8e43a42f80c,Hybrid - Data Visualization Analyst,2024-02-09T15:29:07Z,https://www.dice.com/job-detail/26f6daa8-9fa8-4498-9895-d7c0937de61a,"Vienna, VA, USA",Depends on Experience,Bright Intelli LLC,Contract,FALSE,Hybrid/Onsite,2024-02-09T15:29:36Z,2024-02-09T11:03:10Z,Data Analyst
354babb684e414119209c5a8fb039bdc,Data Analyst with Guidewire Experience,2024-02-08T20:56:20Z,https://www.dice.com/job-detail/54cd52b6-91b1-4726-9915-20a00c8b975c,"Boston, MA, USA",Depends on Experience,Trinity Technology Solutions LLC,Contract,FALSE,Hybrid/Onsite,2024-02-09T15:07:13Z,2024-02-09T11:03:10Z,Data Analyst
c98f08b70c847a16c88c4659833f3b7e,DATA ANALYST,2024-02-08T20:31:35Z,https://www.dice.com/job-detail/6fba6488-9117-47b8-9656-60d54b16c4d1,"New York, NY, USA",,INNOVIT USA INC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-09T11:01:37Z,2024-02-09T11:03:10Z,Data Analyst
e096d99263c3a4e06bc9c9694be8ddc9,Reporting / Data Analyst PMO,2024-02-07T22:47:50Z,https://www.dice.com/job-detail/72117c80-8325-4328-ad57-e8003415be91,"Montreal, QC, Canada",Depends on Experience,"Alltech Consulting Services, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-09T14:12:32Z,2024-02-09T11:03:10Z,Data Analyst
9d719312e47c0d61e5f042d6fd63b5c7,Data Analyst,2024-02-08T17:33:28Z,https://www.dice.com/job-detail/09283cf9-2639-4e39-9a34-588028182625,"Minneapolis, MN, USA",$52.00 - $54.24 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:38:14Z,2024-02-09T11:03:10Z,Data Analyst
f400435a4837387b1ae52329a6ef9582,Data Analyst,2024-02-08T18:48:34Z,https://www.dice.com/job-detail/7967b590-57bb-4437-91d6-4d80a155b72c,"Richmond, VA, USA",$40 - $50,Comtech LLC,Contract,FALSE,Hybrid/Onsite,2024-02-08T18:48:34Z,2024-02-09T11:03:10Z,Data Analyst
0bc907698f5e9f41f5425ba2fbb42140,Data Analyst,2024-02-08T17:33:14Z,https://www.dice.com/job-detail/b684a3c9-4634-401e-8fd3-235d52db9ca0,"Minneapolis, MN, USA",,Dexian DISYS,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:12:09Z,2024-02-09T11:03:10Z,Data Analyst
f0794df917484ed1622e32ba52e723fb,Data Analyst - local to Dallas mandatory,2024-02-08T20:27:37Z,https://www.dice.com/job-detail/c7b037e9-7c85-4d0d-8dac-c6c10d5a0e96,,Depends on Experience,Global Bridge InfoTech Inc.,"Contract, Third Party",FALSE,Remote,2024-02-08T20:27:37Z,2024-02-09T11:03:10Z,Data Analyst
18abd6c6050de8ef3f84fb84cecfbc5a,Data Analyst (Hybrid),2024-02-08T18:15:57Z,https://www.dice.com/job-detail/b9c8b20f-bc75-45c6-a210-e55d68bff37c,"Richmond, VA, USA",,GSK Solutions Inc.,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T12:16:06Z,2024-02-09T11:03:10Z,Data Analyst
3bb057857d496496d14d871b18e7601c,Data Analyst,2024-02-02T04:09:59Z,https://www.dice.com/job-detail/591220f7-48ab-4f71-a488-08f4f09d2df3,"Plano, TX, USA",$65.00 - $70.00 per hour,BCforward,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:13:39Z,2024-02-09T11:03:10Z,Data Analyst
a785117b0b27b58d3f2ecdbe1523a53d,Data Analyst (Policy & Claims Insurance),2024-01-16T21:57:33Z,https://www.dice.com/job-detail/12918617-4e07-46c0-8ea3-ee07f818f9c5,"Dallas, TX, USA",Depends on Experience,Global Data Management Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-08T20:55:52Z,2024-02-09T11:03:10Z,Data Analyst
6f246ef2432d0df331b26221c61a806b,Data Analyst - NetSuite Implementation,2024-02-06T18:10:29Z,https://www.dice.com/job-detail/b58bd1f1-b443-4c66-99f4-13f8923a2f2c,,US60 - US70 per hour,GDH,"Full-time, Contract",FALSE,Hybrid/Onsite,2024-02-09T16:20:57Z,2024-02-09T11:03:10Z,Data Analyst
