Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time (CST),Job Title
33e6c45ac620850c5f9938c72df3288d,Urgent Need - Data Analyst with Guidewire and P&C Insurance | Multiple Locations,2024-02-08T14:48:22Z,https://www.dice.com/job-detail/55142263-832c-4170-9a20-74fbbabb1bef,"Boston, MA, USA",$65 - $70,ApTask,Contract,FALSE,Hybrid/Onsite,2024-02-08T14:48:22Z,2024-02-09T11:03:10Z,Data Analyst
4f43a2083183ba68b418255fc24ac8cd,SAP Business Data Analyst / Tester (VISA INDEPENDENT LOCAL CANDIDATES ONLY),2024-02-08T15:30:39Z,https://www.dice.com/job-detail/ed45a97e-71c9-4566-8e58-265e7f7c5d74,"Atlanta, GA, USA",Depends on Experience,SumasEdge Corporation,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:41:21Z,2024-02-09T11:03:10Z,Data Analyst
bcec3e8a039014215bd2156efb60671d,Data Analyst,2024-02-08T17:18:45Z,https://www.dice.com/job-detail/06d1745a-a32c-4660-addb-f4756acdfcaf,"Richmond, VA, USA",,OP Consulting Group LLC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-09T16:36:42Z,2024-02-09T11:03:10Z,Data Analyst
80479d5ab2850f91fd2508cf85bb5793,Senior Data Analyst - In Person Interview required so only locals,2024-02-08T14:31:23Z,https://www.dice.com/job-detail/7ed57f2a-d06a-4114-b046-d5ce3cc6a599,"White Plains, NY, USA",Depends on Experience,Aquinas Consulting,Contract,FALSE,Hybrid/Onsite,2024-02-08T14:56:54Z,2024-02-09T11:03:10Z,Data Analyst
cad9bbcd1afe1e874851e2738f3f10f4,SAP Data Migration Analyst,2024-02-01T13:01:08Z,https://www.dice.com/job-detail/f568757f-e5c8-4428-8a53-2d58bbd7a72a,"Universal City, CA, USA",,Smart Bot Systems,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-08T18:00:35Z,2024-02-09T11:03:10Z,Data Analyst
53439c023db85f07e40bc3b15988b7eb,Data Analyst,2024-01-25T20:09:59Z,https://www.dice.com/job-detail/54debb1e-0af7-4f5f-bf21-21399e34ac9d,"Plano, TX, USA",$60.00 - $65.00 per hour,BCforward,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:13:39Z,2024-02-09T11:03:10Z,Data Analyst
d2a59ad4d18432ace008656ca01ddb8e,Data Analyst with SAP datasets,2024-02-07T19:49:46Z,https://www.dice.com/job-detail/b15562ab-e5b5-40ff-90ae-bb1413328d2e,"Houston, TX, USA",Depends on Experience,"Libsys, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-07T19:49:46Z,2024-02-09T11:03:10Z,Data Analyst
f2d046e9d58e2232165880c66c1ce6aa,Lead-Data Analyst-Workday (Finance/Accounting),2024-02-08T15:16:19Z,https://www.dice.com/job-detail/5e3f6dde-b885-4666-99db-411f86dfed59,"Illinois, USA",,Cloudious LLC,"Full-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T10:00:51Z,2024-02-09T11:03:10Z,Data Analyst
d03dfcd82b0e6962c77393c5fe785bb2,Sr Data Analyst,2024-02-07T18:58:50Z,https://www.dice.com/job-detail/6eaf6f64-68dd-43fa-ad45-73af264990fd,"Boston, MA, USA",$50 - $55,Viva Tech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:16:56Z,2024-02-09T11:03:10Z,Data Analyst
5c10bfe207f255da0b50c75a0a28d09c,Technical Data Management Analyst,2024-02-06T16:09:37Z,https://www.dice.com/job-detail/d168bc3b-7354-4c32-ab5b-b015c937fdb1,"Charlotte, NC, USA",USD57 - USD62,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:07:32Z,2024-02-09T11:03:10Z,Data Analyst
0e561a5a1a4bea452617e30389b851b5,Data Analyst,2024-02-08T15:04:52Z,https://www.dice.com/job-detail/51fdcc60-acff-4f36-937e-cf462e5383e3,"Chicago, IL, USA",Depends on Experience,Federal Soft Systems Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-08T15:04:52Z,2024-02-09T11:03:10Z,Data Analyst
b74c2356b0c52862cff8291510808e52,Data Analyst,2024-02-02T22:02:51Z,https://www.dice.com/job-detail/65a03445-80eb-48d7-a157-357f745bc93b,"Salt Lake City, UT, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:02:51Z,2024-02-09T11:03:10Z,Data Analyst
38ca721f85a1ad0f6a98b54ad1306073,Banking Regulatory Reporting Data Analyst,2024-02-05T19:10:12Z,https://www.dice.com/job-detail/f764f6fd-7d4b-4528-9569-b30e3aeef4fb,"Charlotte, NC, USA",USD77 - USD82,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:07:32Z,2024-02-09T11:03:10Z,Data Analyst
1b3982060af73ef7bbd7a49121990b3d,"Data Management Analyst - Dallas, TX, Chandler, AZ, Minneapolis, MN",2024-02-02T21:09:14Z,https://www.dice.com/job-detail/030481ad-00fc-47e2-b308-ad30bf2ee605,"Charlotte, NC, USA",Depends on Experience,"Activesoft, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-09T14:54:04Z,2024-02-09T11:03:10Z,Data Analyst
f001ad182226d2452419afea70ed5b77,Process Data Analyst,2024-02-02T23:32:48Z,https://www.dice.com/job-detail/92736a7c-34e7-4e1a-9790-245e5b07db07,"Cincinnati, OH, USA",$52 - $56 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:37:07Z,2024-02-09T11:03:10Z,Data Analyst
81f65294d4c8f2304e6405a858a55107,"Data Analyst, Marketing Insights",2024-02-06T17:33:19Z,https://www.dice.com/job-detail/b5bc72e4-d57b-4c3c-8ad3-235451f3aa2f,"Tempe, AZ, USA",$55 - $63 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:41:22Z,2024-02-09T11:03:10Z,Data Analyst
66be65b5c02775d280f11960841c6d4d,Senior Data Analyst,2024-02-01T21:40:05Z,https://www.dice.com/job-detail/abbbd889-7845-4cd3-9e65-0ee9a39fcb3a,"Akron, OH, USA",Depends on Experience,Oxford Global Resources,Contract,FALSE,Hybrid/Onsite,2024-02-01T21:40:05Z,2024-02-09T11:03:10Z,Data Analyst
be4327f7caa877cfc6905ef55b02f67d,Research/Data Analyst Senior (729002),2024-01-23T21:13:34Z,https://www.dice.com/job-detail/c3f6f05b-4ca4-4295-b0ee-23e42a520f68,"Atlanta, GA, USA",$50 - $60,With LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-05T20:47:32Z,2024-02-09T11:03:10Z,Data Analyst
bed1b62b25b37c584e148c602f9f4fb4,Senior Business Data Analyst,2024-02-08T04:11:38Z,https://www.dice.com/job-detail/0cefd725-6096-4040-a5ed-cc020f5368e2,"Los Angeles, CA, USA",$60 - $63 per hour,Beacon Hill Staffing Group,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:12:18Z,2024-02-09T11:03:10Z,Data Analyst
5b37cdb641ccbfa1dc002c7a977c27f7,Data Analyst,2024-02-01T10:04:11Z,https://www.dice.com/job-detail/256cd429-bc07-45c8-bb90-f1f56b0404a6,"Washington, DC, USA",USD 35.00 - 39.00 per hour,Eliassen Group,Contract,FALSE,Hybrid/Onsite,2024-02-09T10:03:25Z,2024-02-09T11:03:10Z,Data Analyst
17f5691038d36b429c6cd370c35d9cb2,Data Analyst,2024-02-02T22:17:24Z,https://www.dice.com/job-detail/c5016f4e-09fe-43b8-a6c8-148c9e44a3da,"Bloomington, IL, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:17:24Z,2024-02-09T11:03:10Z,Data Analyst
2cdab892f5054fa162f453c43f42b8c8,Data Analyst (Hybrid) -Only W2,2024-02-07T15:11:14Z,https://www.dice.com/job-detail/df6ffcf4-beb5-4f9b-bed6-31318ca3a565,"New York, NY, USA",Depends on Experience,MSYS Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-07T15:11:14Z,2024-02-09T11:03:10Z,Data Analyst
1543fce4fd24ebbf2503b9da30d0a03d,Data Analyst w/ Hadoop & Teradata,2024-02-06T00:10:18Z,https://www.dice.com/job-detail/0778e873-2bd0-464a-a75a-50d9da7d5e49,"Phoenix, AZ, USA",,Dexian Signature Consultants,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:11Z,2024-02-09T11:03:10Z,Data Analyst
a7b4740bea5e46d4782695b3d4d0c0cf,Data Analyst,2024-02-02T22:15:26Z,https://www.dice.com/job-detail/8191c149-eee0-45bf-9d2d-742157dfc562,"Tallahassee, FL, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:15:26Z,2024-02-09T11:03:10Z,Data Analyst
1e50174c0f552adaa12aba8e34a2a865,Data Analyst - 49467,2024-02-02T19:16:11Z,https://www.dice.com/job-detail/8d70c55b-1ee0-48ba-8e42-aeee82a1b5f2,"Houston, TX, USA",$53,PRIMUS Global Services Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-09T09:02:57Z,2024-02-09T11:03:10Z,Data Analyst
b18d875c0ab7a0de50d767ec5aece9d5,SAP DATA ANALYST,2024-02-07T15:44:29Z,https://www.dice.com/job-detail/4a7dfc74-3591-40f1-9721-50c38b1ede6d,"Houston, TX, USA",Depends on Experience,NexZen Tek Solutions Inc,Contract,FALSE,Hybrid/Onsite,2024-02-07T15:44:29Z,2024-02-09T11:03:10Z,Data Analyst
83482e915e4d6f7df55307d30b1c5682,Data Analyst,2024-01-30T20:12:24Z,https://www.dice.com/job-detail/ce62b752-99b5-43da-9dce-d839a08731fc,"Chapel Hill, NC, USA",,Dexian DISYS,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:46Z,2024-02-09T11:03:10Z,Data Analyst
d698e093430eed6e2b6b5031fb42f146,BI/Data Analyst,2024-02-05T19:47:24Z,https://www.dice.com/job-detail/8999d082-882b-4f05-afbf-62bbcc86d399,"Greater Landover, MD, USA",Depends on Experience,System Soft Technologies,Contract,FALSE,Hybrid/Onsite,2024-02-05T19:47:24Z,2024-02-09T11:03:10Z,Data Analyst
826741b7d293ddb59bc64fb8b48e4ded,Senior IT / Data Analyst,2024-02-07T17:52:20Z,https://www.dice.com/job-detail/8a726791-ec17-496e-a5f0-e76edb93e4d5,"Sacramento, CA, USA",Depends on Experience,"Capricorn Systems, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-07T17:52:20Z,2024-02-09T11:03:10Z,Data Analyst
431488425309fcc56833b12f40cd7340,IAM Data Analyst,2024-02-02T23:32:48Z,https://www.dice.com/job-detail/f1f5bc14-31d9-43d3-9039-7eb432144fb3,"Atlanta, GA, USA",$25 - $35 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:37:07Z,2024-02-09T11:03:10Z,Data Analyst
6840f8d3777bc2a8be7b6a265e2db35e,Senior Healthcare Data Analyst,2024-02-02T20:32:51Z,https://www.dice.com/job-detail/6ae5d353-ad4a-4b52-a7cc-54e7e9c69da4,"Fairfield, CA, USA",$55 - $65 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-09T14:41:04Z,2024-02-09T11:03:10Z,Data Analyst
8cd4b731a7d49f499b50674d227cd162,Hiring! Guidewire ClaimCenter Data Analyst - Hybrid,2024-02-06T14:45:35Z,https://www.dice.com/job-detail/9e9df6e8-5c81-4453-9d05-f23a596dfb9a,"Houston, TX, USA",,PropelSys Technologies LLC.,"Full-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T05:01:22Z,2024-02-09T11:03:10Z,Data Analyst
4da11929241cbb841b8ffb9859a1c4d7,Data Analyst w/ Hadoop & Teradata,2024-02-06T00:10:18Z,https://www.dice.com/job-detail/934a5446-d1a7-4d4d-b83a-adfbe6b3a68d,"Minneapolis, MN, USA",,Dexian Signature Consultants,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:11Z,2024-02-09T11:03:10Z,Data Analyst
9ff7569c187be11f1b172d678272d573,GIS Data Analyst/Trainer,2024-02-03T17:00:58Z,https://www.dice.com/job-detail/337e1249-5476-4f71-b16b-1d58d6f40e5d,"Austin, TX, USA",Depends on Experience,Neos Consulting,Contract,FALSE,Hybrid/Onsite,2024-02-09T15:16:31Z,2024-02-09T11:03:10Z,Data Analyst
a62391e9586bf2c13aa8c591e4a07a68,Data Analyst/Analytics - Contract - W2 Only (No C2C),2024-02-06T18:04:21Z,https://www.dice.com/job-detail/02625523-8eea-46de-b2d4-4ac2d9140121,"St. Louis, MO, USA",BASED ON EXPERIENCE,iTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:04:29Z,2024-02-09T11:03:10Z,Data Analyst
736bab0b3665050afd868cd146a7e9b5,Data Analyst w/ Hadoop & Teradata,2024-02-06T00:10:18Z,https://www.dice.com/job-detail/4d0c10a6-8af3-4b5b-90a5-4cb20ee5c487,"Charlotte, NC, USA",,Dexian Signature Consultants,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:15Z,2024-02-09T11:03:10Z,Data Analyst
20a5c1b461e9d23ed6562fe467c13d1d,Data Analyst,2024-02-02T20:25:27Z,https://www.dice.com/job-detail/70fb1151-cd92-46f2-be1b-bc15a00d5ed5,"Foster City, CA, USA",$49 - $59,"ATR International, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-02T20:25:27Z,2024-02-09T11:03:10Z,Data Analyst
9b2f88b8fe3b57cbb3c0dfbab156f2a8,Data Analyst IV,2024-02-06T19:08:07Z,https://www.dice.com/job-detail/4a56b078-fa5d-4c03-97bb-3b9dd8c2f3e5,"Stamford, CT, USA",USD60 - USD61,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:07:52Z,2024-02-09T11:03:10Z,Data Analyst
7c8aa8d3be2eda94f06d284529067672,Data Analyst,2024-02-02T22:08:25Z,https://www.dice.com/job-detail/d34894e7-82f6-4fad-945a-b6b4a83d8d93,"Columbia, MD, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:08:25Z,2024-02-09T11:03:10Z,Data Analyst
eae8495993b90a5d4c98202bbcdb5167,Data Analyst / Project Manager,2024-01-22T20:08:29Z,https://www.dice.com/job-detail/86acaf07-66bf-4568-9cf5-c36409e4265f,,,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:32Z,2024-02-09T11:03:10Z,Data Analyst
c8bd1dd1973b9bbfd41b4f1945a774e2,Data Analyst,2024-02-07T21:08:14Z,https://www.dice.com/job-detail/0c02fc4d-dfcb-40f9-95d4-7600e735dd41,"Cincinnati, OH, USA",$40 - $45,"Computer Enterprises, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-07T21:08:14Z,2024-02-09T11:03:10Z,Data Analyst
cb0262a4febbf12ce9d40cacab2e3238,Data Analyst,2024-02-02T22:04:54Z,https://www.dice.com/job-detail/21233975-ed82-4f6d-aa56-6a5846d4ccff,"New Haven, CT, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:04:54Z,2024-02-09T11:03:10Z,Data Analyst
4ff66eb354f99957595239809a7db4d8,IT - Data Management - Data Analyst IV,2024-02-07T16:01:43Z,https://www.dice.com/job-detail/7c3d90a5-3114-47e2-b623-9afc29d86af0,"Houston, TX, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:02:49Z,2024-02-09T11:03:10Z,Data Analyst
ce05c61180780084c44a1d8be6917237,Data Analyst,2024-02-02T22:13:31Z,https://www.dice.com/job-detail/08784818-5863-41d9-8849-b9323d88b88c,"Chapel Hill, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:13:31Z,2024-02-09T11:03:10Z,Data Analyst
11ba8f3a60ec55abbacc3ae6a170eba5,Data Analyst,2024-01-28T01:03:44Z,https://www.dice.com/job-detail/77dca910-780b-444d-8add-583644ca95ed,"Detroit, MI, USA",USD 35.63 - 41.25 per hour,Robert Half,Contract,FALSE,Hybrid/Onsite,2024-02-09T01:07:12Z,2024-02-09T11:03:10Z,Data Analyst
a1de0d2445ddbadab929070b4d03419f,Need Lead Data Analyst with Mongo DB/NoSQL Exp,2024-01-09T23:21:27Z,https://www.dice.com/job-detail/ff34d4f9-df47-4a38-ac8b-c5a9453d9c2e,"McLean, VA, USA",$60 - $70,"Svam International, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-07T23:37:16Z,2024-02-09T11:03:10Z,Data Analyst
478e06cafaba306b7729f370848dcee4,Sr. Data Analyst,2024-02-05T20:08:21Z,https://www.dice.com/job-detail/e4cddb19-b3eb-48dc-8e1b-a62b46f8ef03,"Cincinnati, OH, USA",Depends on Experience,Golden Resources. Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-05T20:08:21Z,2024-02-09T11:03:10Z,Data Analyst
8f655bd2ec4bcbe1240d222dd22b8c4b,Production Support Data Analyst SR-601793,2024-02-01T19:03:39Z,https://www.dice.com/job-detail/e18f184b-5efe-4316-b5c8-89de51794c88,"Harrison, NY, USA",BASED ON EXPERIENCE,iTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:04:25Z,2024-02-09T11:03:10Z,Data Analyst
78348a65893d057041e11a36046a7dd9,"Data Analyst - Richmond, VA Locals",2024-02-08T17:01:41Z,https://www.dice.com/job-detail/06b8fdd1-9153-4ee5-a81d-eb574fd01b09,"Richmond, VA, USA",Depends on Experience,ARK Infotech Spectrum,Contract,FALSE,Remote,2024-02-08T17:01:41Z,2024-02-09T11:03:10Z,Data Analyst
39c50cc4e84294510701d54698bc3af8,Data Analyst w/ Hadoop & Teradata,2024-02-06T00:10:18Z,https://www.dice.com/job-detail/789b6d88-6000-4582-ab5d-966f33841726,"New York, NY, USA",,Dexian Signature Consultants,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:11:15Z,2024-02-09T11:03:10Z,Data Analyst
09fe1e00e8b2df55ba8b53eaecc6097a,Data Analyst / Visualization,2024-02-07T20:08:36Z,https://www.dice.com/job-detail/805f83c3-bbc1-4e12-83c0-2c6dd44e119d,"London, England, United Kingdom",Depends on Experience,Syeta Inc,Contract,FALSE,Hybrid/Onsite,2024-02-07T20:08:36Z,2024-02-09T11:03:10Z,Data Analyst
190e1c15a0b82dcba7efa9d2f2eaa97c,Data Quality Lead Analyst,2024-02-06T18:45:50Z,https://www.dice.com/job-detail/0b66fe59-49e8-43f1-990e-b4d44a937300,"Tampa, FL, USA",USD Depends on Experience,Denken Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:19:08Z,2024-02-09T11:03:10Z,Data Analyst
8467c7d02a482c057bc6603050c19009,Data Analyst,2024-01-22T19:12:26Z,https://www.dice.com/job-detail/e2d71f71-4b2d-4c37-8524-d1f337f07ca3,"Cleveland, OH, USA",$40 - $45,"DVI Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-24T14:15:52Z,2024-02-09T11:03:10Z,Data Analyst
65b35b937cdf594dffd7a9b96557e957,Data Analyst,2024-01-24T13:24:26Z,https://www.dice.com/job-detail/5708b15b-23a5-4666-af34-fac3f5d2bb73,"Westborough, MA, USA",Depends on Experience,Belcan Services Group LLC,Contract,FALSE,Hybrid/Onsite,2024-02-08T15:08:06Z,2024-02-09T11:03:10Z,Data Analyst
aad9d9cec9a60eb8a0529a9518ee7c13,Data Analyst (Marketing),2024-02-05T21:10:06Z,https://www.dice.com/job-detail/808212c4-8e65-4721-aa35-e658e626c315,"Austin, TX, USA",Depends on Experience,Softsol Resources Inc,Contract,FALSE,Hybrid/Onsite,2024-02-05T21:10:06Z,2024-02-09T11:03:10Z,Data Analyst
8bc71ff23e35e445cd22a75ed42e3796,Principal Data Analyst/Data Modeler,2024-01-23T21:36:59Z,https://www.dice.com/job-detail/2025fd71-58ba-4d68-9d25-f9fbf2ab8730,"Durham, NC, USA",Market,Mastech Digital,Contract,FALSE,Hybrid/Onsite,2024-02-09T15:37:59Z,2024-02-09T11:03:10Z,Data Analyst
1d9f71229c4d10ec85d7576813bb9125,Marketing Data Analyst - Remote,2024-02-08T17:17:33Z,https://www.dice.com/job-detail/3bc11cf1-76fd-4434-9a20-562dbc6b39e3,,Depends on Experience,Technology Ventures,Contract,FALSE,Remote,2024-02-08T17:17:33Z,2024-02-09T11:03:10Z,Data Analyst
3d36a1c264e6d4b69fd43ab0db8fb936,SAP Data Analyst - Onsite,2024-02-07T17:54:37Z,https://www.dice.com/job-detail/aa64cca6-c87e-4af7-a049-163d3a768adf,"Houston, TX, USA",Depends on Experience,Niche IT Software Solutions LLC,Contract,FALSE,Hybrid/Onsite,2024-02-07T17:54:37Z,2024-02-09T11:03:10Z,Data Analyst
022d1f202be274b49527b53c87fae6c7,Data Analyst,2024-02-02T22:10:56Z,https://www.dice.com/job-detail/30a91766-e42b-4c9c-84e6-e444a1fc1fb0,"Sugar Land, TX, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:10:56Z,2024-02-09T11:03:10Z,Data Analyst
3a40ce505164b2ae0d4a40fd51279c68,Lead-Data Analyst-Workday (Finance/Accounting),2024-02-02T16:16:20Z,https://www.dice.com/job-detail/4f6c3e66-fd8a-4a3e-aefd-0d7a14894e51,"Illinois, USA",,Cloudious LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-09T10:00:51Z,2024-02-09T11:03:10Z,Data Analyst
6189400e75bd0d7ccb1113c8b582a517,Data Analyst/ GIS,2024-02-08T17:03:23Z,https://www.dice.com/job-detail/d83e73a8-18ab-4af9-84db-fee03b24e049,,Depends on Experience,Anveta Inc,Contract,FALSE,Remote,2024-02-08T17:03:23Z,2024-02-09T11:03:10Z,Data Analyst
18f4b42b3f378ae81fee8e31ba38e182,Data Analyst/Specialist (Local to Texas only),2024-01-25T16:53:35Z,https://www.dice.com/job-detail/dda471ae-be6a-496c-a6f1-75a962df21c3,"Austin, TX, USA",$50 - $60,"Esolvit, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T21:04:00Z,2024-02-09T11:03:10Z,Data Analyst
2a7c5a331ee3a21a8b8e733f48395064,Data Analyst-Finance and Tax,2024-02-04T04:15:23Z,https://www.dice.com/job-detail/0b1778cf-3058-418a-b569-7b49957b33af,"California, USA",,InfoTech Spectrum Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-08T19:45:52Z,2024-02-09T11:03:10Z,Data Analyst
29834a478a241d6b8077c29f86a67d38,Salesforce Data Analyst,2024-02-02T12:56:05Z,https://www.dice.com/job-detail/426b304e-50b7-4884-9293-56b1aa1808c3,"McLean, VA, USA",Depends on Experience,Radus Tek Services,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T12:56:05Z,2024-02-09T11:03:10Z,Data Analyst
a539f2f7b935cdc0632c9834e8be5478,Sr Data Analyst with Insurance Domain experience,2024-01-26T14:37:53Z,https://www.dice.com/job-detail/8786345f-8ed3-4af8-96f3-b8891be10dcf,"Erie, PA, USA",Depends on Experience,Derex Technologies Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-09T16:05:55Z,2024-02-09T11:03:10Z,Data Analyst
b8dedf2b22dcc3a7094b9b3b5b822949,Production Support Data Analyst,2024-01-31T13:43:51Z,https://www.dice.com/job-detail/7b12249d-50c2-4e68-9afb-c3aa252e6e8d,"Boston, MA, USA",$45 - $55,NR Consulting LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T13:43:51Z,2024-02-09T11:03:10Z,Data Analyst
d4680691ce6b214507a6a9f0bc5cb0da,Data Analyst,2024-01-17T15:31:00Z,https://www.dice.com/job-detail/53080e75-7666-4a67-aa64-f701151c313d,"Pittsburgh, PA, USA",Depends on Experience,"Softpath System, LLC.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T15:44:16Z,2024-02-09T11:03:10Z,Data Analyst
f37fae945daf62e6b1d533489294048a,Data Analyst JT4JY,2024-01-26T15:08:49Z,https://www.dice.com/job-detail/cfbb0204-f32b-47b3-b7c4-00443ed6d0c5,"Houston, TX, USA",BASED ON EXPERIENCE,iSphere,Contract,FALSE,Hybrid/Onsite,2024-02-08T23:09:43Z,2024-02-09T11:03:10Z,Data Analyst
